id,d_c1_h,d_c1_s,d_c1_v,d_c1_pc,d_c2_h,d_c2_s,d_c2_v,d_c2_pc,d_c3_h,d_c3_s,d_c3_v,d_c3_pc
210,228.78952482054376,0.36022725067273564,0.2769867480890036,36.71,207.60529306896106,0.2055100411704132,0.8449240261436889,36.46,335.9910192367567,0.22768748016281581,0.40581958433833376,14.27
383,39.26690413365448,0.14307048597507124,0.44083855201247096,44.51,18.19710459966679,0.2602012960080275,0.38048142886393954,23.83,62.499138376152224,0.06753033347940247,0.6459377783856254,20.07
416,28.260333145514593,0.7262892513075592,0.852701627876075,32.55,14.911023873095882,0.7521455461340724,0.7002710813132181,30.76,1.5993853141523948,0.920412445723513,0.1422906202894272,25.6
967,43.52639034111564,0.25760986354473964,0.4611639065359517,41.99,65.72383592348065,0.36637978421946643,0.3668680740257886,32.59,18.283041940719855,0.38612280851700675,0.3697730089917293,17.69
1181,21.71424010525125,0.6889388459487861,0.7401992076501132,76.63,351.3025881800616,0.7106633295133803,0.3492293819586774,10.68,321.61426350895005,0.6667121228229519,0.1268389123605258,4.46
1386,57.85645212172309,0.46570130867405585,0.5106730099447143,25.72,204.67125521248948,0.2930428125742216,0.458483121927277,20.5,106.57023574772704,0.07942130179176846,0.7332120256882297,17.85
2401,41.390077800658254,0.6143900553685536,0.8981917198251863,64.8,30.316224375676605,0.7414514792747962,0.7033164687063265,31.6,217.686820716284,0.4421203055206928,0.12485244293182589,2.49
2896,9.800303975495295,0.35776747227870453,0.4620287078107253,49.66,349.5878666981997,0.40483887693612286,0.378555037030631,36.1,53.21511042616153,0.06816481572527239,0.4715730407918811,6.05
2921,16.534032158669394,0.880407886240651,0.5599530054045191,47.96,5.855878060949812,0.8223769234556276,0.3306816454559162,16.55,29.687542229659044,0.899660866555267,0.8656276783684421,15.26
3025,49.64639982985398,0.43520935521795917,0.7729369687316147,35.12,250.5009751672776,0.12056276361188323,0.60424387436995,21.24,12.676694827708804,0.3780081268077855,0.6492300358257314,16.07
3037,15.845180161709877,0.31710662142547097,0.48908929898311176,44.95,43.11481271819771,0.15010722413673477,0.6516884956112248,37.42,81.6312729103455,0.08173218796232526,0.7998262528713782,7.15
3074,33.636721630077794,0.05259763515153082,0.866117196094222,66.96,215.4545218071703,0.37745560901761543,0.5472642325188883,11.15,61.89478341525914,0.0331413037344814,0.820600975013159,6.73
3170,36.39414105515295,0.27810209888598486,0.6081407898984159,38.92,30.333623240610283,0.44714557323093745,0.2836565430589306,30.08,9.503125931149013,0.8588204828395705,0.6969221671750822,10.69
3311,5.136634738995472,0.878449878108925,0.27357775418325236,38.7,166.6881219226932,0.9115120744593984,0.07433602032140967,22.41,36.600650072027804,0.7506867709471244,0.6492483158578453,17.8
3373,14.37371283487851,0.2477438293934551,0.6662330615230228,30.7,39.98213419729503,0.2100303143120535,0.7012127375287516,23.17,266.56007958935896,0.19018782186764627,0.2845704321896025,18.1
3487,31.00449502293304,0.7120275888569277,0.6830713774600626,39.75,40.85468177330534,0.4717373986271642,0.8321470530073728,39.33,14.477271877794744,0.8331650046226599,0.48290064203346306,20.01
3642,11.260593838365416,0.4313366875412287,0.4851962935684921,45.19,37.728908731450595,0.3379042713049939,0.6679724588927244,32.74,233.45123396895679,0.4673991318436575,0.149794716008462,12.42
3644,14.479865189846048,0.5106955019610125,0.6267015220327788,33.65,49.3651947633524,0.43660110713397865,0.7046788118232308,25.01,162.9272073086301,0.09211873993198132,0.827453968253993,15.31
3792,34.64105616994462,0.4449735070349409,0.9284033364095321,34.95,47.00643286741942,0.3206543563500584,0.9141417610337104,25.64,21.838953749703688,0.6486741364499742,0.6315929346945469,17.65
3806,20.2702156259721,0.8305968903155169,0.6060453043584403,35.52,29.485775145868317,0.7732833630680271,0.8480564321313722,28.23,46.2307134282148,0.672387775570984,0.911874819311959,17.94
4045,35.70977301494183,0.16540521768148433,0.7233461700522807,23.34,18.739363142830342,0.3822208934552786,0.5138320261437923,23.33,5.0890754691807745,0.4439388193313274,0.33102400519031405,21.15
