id,d_c1_h,d_c1_s,d_c1_v,d_c1_pc,d_c2_h,d_c2_s,d_c2_v,d_c2_pc,d_c3_h,d_c3_s,d_c3_v,d_c3_pc
623,37.009256923307156,0.8756505871171498,0.8643874220233457,58.88,12.060889317154684,0.7434476331936457,0.5397265334039747,18.92,352.1183040703906,0.7410167816981944,0.6801571690428848,8.02
638,0.6768821248241339,0.0778515276126933,0.8731638651526866,41.52,203.6203279298148,0.33688653073405483,0.6911328065129348,21.39,25.22629316159867,0.4284515787764009,0.7474985608813172,15.96
894,47.61592123118668,0.10016674472649076,0.6905959982426277,44.69,10.392138927762156,0.3949494239071387,0.5999715146621453,29.18,240.31415157884,0.4812167628777878,0.3710627502279116,16.35
964,39.43758723182377,0.2574431817173604,0.9035401992177485,37.04,17.83915261761402,0.44731545573006315,0.7534328602959061,28.83,352.848941468778,0.645661436488754,0.67612278271194,17.09
976,185.92277753632038,0.6782027738300399,0.21659488509610667,28.57,52.6564766893159,0.7060250913044247,0.7046546850550055,24.29,17.035497625889384,0.5925181754855852,0.48408513222586524,22.35
983,27.576644850183225,0.406861231077099,0.5154223988586618,32.86,188.48051195129128,0.2800159170891887,0.5436846459699963,21.1,314.426963849781,0.5593994398688532,0.2938597246913695,15.09
1071,233.8909985935685,0.5306658739986039,0.5503596546119056,45.1,239.92083732121205,0.46885072417353507,0.3930651129994434,23.14,227.4769465227579,0.40004209599932944,0.7506253779045468,18.38
1137,9.541350333811474,0.3465429970889708,0.4264654846842695,44.82,203.66068926745442,0.39422254586802535,0.5249428305841817,32.36,345.48050089415943,0.8261016370154971,0.5641855878420631,12.6
1159,24.173013987506767,0.43259803132482516,0.6719924561564893,48.36,200.9798111175772,0.490529399292705,0.7358402074491885,25.82,47.54569494363119,0.36868522197146586,0.6192854803716897,14.9
1314,280.29678896452253,0.535252239288843,0.15562857770750485,43.72,304.90950802982945,0.4537160367681144,0.1860581971239618,16.92,341.13419803222945,0.4660416646635027,0.2928337613939783,12.87
1398,216.7295503427869,0.1647381706780468,0.7383534416327348,40.22,18.36232648824923,0.41131095972881276,0.6833001283688284,21.41,6.54128276264495,0.39305427694477013,0.43431918545985226,17.46
1475,46.23781962780892,0.32358422831633415,0.8842428142810982,25.68,216.9831297397005,0.6086550365894621,0.4995474171246249,25.0,10.388387469012,0.7060619976012837,0.6516832896937784,22.97
1477,211.45752735771657,0.5115775246553218,0.2642663628490583,63.04,7.815187742449572,0.7398547612736031,0.5938594200627868,13.14,343.309228125864,0.39759402185864356,0.24295286147530337,11.29
1493,1.642787524533538,0.1657162831239959,0.86225552778088,43.43,26.09069524505485,0.46435242858640335,0.7500136255693888,20.94,64.38790763333023,0.09644382874427278,0.9165873108686967,13.94
1514,1.0728155735289486,0.1901278664577057,0.06399625614268759,56.29,26.21946764386112,0.4095651643009722,0.7411152579382441,25.04,231.41828104922504,0.8308968324038339,0.05536373129133387,6.57
1520,195.7438600410867,0.6491295511207211,0.635719075060708,42.08,210.86330192101846,0.8396861775736452,0.41523723813091373,32.28,21.76875450878851,0.32677967579008166,0.7792631254473941,14.59
1574,37.961798172670896,0.3361525418539528,0.83104625852102,35.1,49.15222696265916,0.03716031835884654,0.9218347792421628,30.63,24.32974108270648,0.6552785403516164,0.41977966108321474,29.25
1658,3.1834145215683796,0.14828575101610486,0.5575397389861315,32.97,330.46893235540136,0.2873681121969056,0.6806586788059792,24.45,261.07403481728454,0.38883076528827687,0.4197329829418691,19.5
1666,34.49010936811812,0.5387540114542425,0.899748690449963,45.5,193.1003424197779,0.6224489161116419,0.8030927139673488,33.35,17.175359137692695,0.6475597749284592,0.5088654100074171,15.79
1669,21.609276153908283,0.4808195094561571,0.46058884350687396,41.34,6.8874632213955875,0.5269769498782664,0.35497088446544317,32.78,354.26546977849887,0.538727214569756,0.2616982120548614,8.64
1714,28.536875517241462,0.3820242697874409,0.4376762776039154,35.86,220.73670862350363,0.4991054949936387,0.0745588048552658,25.52,345.742810138129,0.7061806282412374,0.35434467058614694,10.95
1749,222.0874876777693,0.5563633708076697,0.5774053538259568,32.92,0.6929303279368559,0.10081622607968817,0.12181417686779585,26.4,34.548807038852026,0.7883861075098216,0.5352274013231956,22.57
2157,6.078712910637918,0.7816475984127799,0.16736687740968595,33.68,20.523118805871427,0.6025784285622235,0.4124257767809506,28.88,347.440376414709,0.4225274610750046,0.4081733904867452,17.35
2340,0.7525054153312953,0.14051266161670098,0.025885999498597864,45.17,25.02378820326036,0.8651557467369908,0.38292472711410563,29.02,44.26894999414037,0.6363318976634724,0.4611483080929818,19.44
2497,43.285462088843516,0.2996979227779341,0.917575358993432,46.26,19.92247792133025,0.3578118087209854,0.49626439869186517,41.51,348.11174637746365,0.5115404006904813,0.30777619661927763,8.6
2708,64.96618898419133,0.06443600228097218,0.9007812506465684,47.42,25.21768323012288,0.4604190253936089,0.5452439649977364,31.53,223.62620775502154,0.24446202740741174,0.6428904856312394,10.28
2833,13.931475680092365,0.396674370945482,0.3651206924563067,33.09,33.23754913530924,0.26607019523337755,0.46112441187358405,29.76,150.76926486748238,0.22086353417787175,0.1051819178808505,15.82
3206,200.37841199134365,0.4164636171689446,0.1966822663150282,32.92,16.592216052349325,0.4045796417893872,0.5886783728416799,26.05,228.6698053141627,0.16187298497417169,0.6652207808690371,25.23
3368,57.21305317029334,0.4495906761546037,0.975052412731808,39.3,15.106372873278534,0.5399483179560949,0.7017382740159759,27.17,199.92523922699772,0.5209363939265015,0.7652536082666542,16.39
3376,40.52464352824168,0.2369219934936793,0.7747750532659355,25.01,10.132553589364912,0.29071189466801706,0.3594614684802243,22.48,225.18898758614475,0.18810171307187842,0.5298607049867899,21.53
3796,1.055404010775953,0.1626057388897731,0.08771883320564393,35.38,22.915621913062335,0.4783504637592025,0.7078042774806573,21.0,242.85321282469852,0.7933993731285491,0.02636921952585788,20.55
4024,278.83376622770965,0.5077925104924569,0.46549546310400186,48.35,30.400793170691127,0.3704737668628407,0.731307764949619,18.77,15.656170140291112,0.34841881377635037,0.5593279016324884,11.5
4035,35.622231442989616,0.892851581492714,0.7002229309487161,49.17,17.50839767604055,0.8580958260904158,0.4242954211387724,41.24,72.97293342365155,0.34829474773074176,0.06831487607267675,7.95
4092,21.451014900021015,0.7679899392461166,0.7717915257967848,49.7,49.25622792462713,0.5008954447274688,0.8576744095915234,27.54,346.73110368042416,0.671332114553961,0.6420276030506209,8.27
4305,0.042815540217562585,0.0015801400541432357,0.9856403091950678,66.31,37.50615525821001,0.11382517308636647,0.8589908088959638,16.46,62.958251322738015,0.02638491692969624,0.9917682674756624,11.99
4503,203.62401098615462,0.3812349061989684,0.6276456638634944,36.14,33.94688759601473,0.4147709691563188,0.7639376076638006,30.38,0.667658526428729,0.012175291267099533,0.8754473511769779,13.87
4738,56.80686945551123,0.466152028181542,0.9896509561926609,35.92,13.414518054953499,0.608567153002631,0.7607542101577033,19.76,213.24896420218323,0.5119838687023086,0.5717225093393741,15.76
4764,31.68496008428191,0.537129756245699,0.4696958423159878,48.88,59.30226054105178,0.30125107317205785,0.39004802153553064,17.6,96.46590766770836,0.23348462547761895,0.12966472663314943,12.19
4892,19.421939125228203,0.31991604238392524,0.7690467514142834,69.01,42.76395659542497,0.11259160258103158,0.8940530187775912,17.09,347.89104314043766,0.6564951638639348,0.5056287801309218,10.52
