id,d_c1_h,d_c1_s,d_c1_v,d_c1_pc,d_c2_h,d_c2_s,d_c2_v,d_c2_pc,d_c3_h,d_c3_s,d_c3_v,d_c3_pc
32,0.16653757671653918,0.0636931426730255,0.02973537336230326,60.38,299.0199198905207,0.23073129320825514,0.3349922611870694,13.38,341.90081740241357,0.2721598245549717,0.48020331914154024,13.16
47,1.6196108781400602,0.1458651095605567,0.11652154053505638,71.11,29.035061290273728,0.6168559949942016,0.733624679326055,17.74,349.4608882072837,0.6736856920920155,0.38250889274387073,4.35
103,5.829692223677362,0.0983262930107587,0.2718967321030539,33.05,231.42260257191055,0.6919483147427843,0.12984836985091405,25.17,193.31193213806924,0.6447956446524074,0.2240304396742742,21.38
257,149.68145938632804,0.2634284613620345,0.04086230704330976,62.32,23.16628963296523,0.4257808496271724,0.5354812967164148,18.25,185.136174508095,0.3524755458268643,0.3567532907768307,9.34
335,3.318442997164173,0.20127287454578704,0.16316224065460894,76.6,345.9445495462064,0.5924129721683323,0.2781405845356982,10.31,228.04734472644068,0.6352377186094595,0.3796463611753872,7.76
695,3.0441287727291297,0.20825426788093215,0.1734930536027117,53.69,26.82147798723876,0.5465955757663294,0.490910971499657,28.38,244.17096508128245,0.7739303064578889,0.0804424656328222,6.06
904,7.751706303903288,0.689158159629439,0.28463766750319863,53.41,354.4488618176118,0.7696419015428337,0.3944880108131943,12.81,39.84200725904508,0.486082448745468,0.5858470723929836,11.8
931,0.26821006350529125,0.029521736805483898,0.3214911265126339,72.12,209.17355833331928,0.619274117920913,0.5670506743231414,16.09,237.56803182379915,0.8151603663919649,0.07015164686564403,5.92
977,1.8351072647373572,0.8884387706447044,0.14788945653916763,32.62,345.2652862966593,0.8496581759713178,0.7335510283517988,28.77,53.903726467328774,0.38020653689637757,0.8471796149396563,21.19
1065,264.8704740306744,0.25896360361946424,0.11307736225738209,31.14,13.013241442869719,0.5848801474672485,0.6442187009380678,26.05,351.484956651755,0.6011354219052896,0.5253050985153586,12.9
1459,240.03558237767882,0.23342141519054876,0.037711146790726624,78.86,295.51441611966766,0.23510268312125318,0.10024345460727851,8.41,10.058782943310774,0.38350604867506355,0.5289637975733029,6.16
2187,47.61493888658938,0.24075860654887213,0.591883662326783,39.15,61.274850118290004,0.1448566246561311,0.8555439578412917,34.86,13.419801760159046,0.5772169410344238,0.4498328264198864,11.21
2204,5.057034404435069,0.6505306944904796,0.8271958808464659,38.98,357.5952304324343,0.7399904781145217,0.8944301553877594,34.33,58.419865593327266,0.24482926995117274,0.8825730395710253,18.78
2219,21.618918643667985,0.5326176671901282,0.8188212372294671,47.24,1.7427563430826603,0.2725219671727332,0.12738001461894752,32.23,53.39159182620289,0.22284007260281138,0.7250825999691212,7.41
2267,0.22292583285021822,0.0790793034756813,0.009752910066926143,56.13,22.570646719910613,0.5215684007853287,0.4641974580422998,23.27,42.424192927333046,0.26642595710854167,0.5285882451448307,7.74
2346,215.59800528450901,0.717156885873816,0.5010942678335096,51.89,59.364435941764484,0.4572134744919154,0.7479954695815404,25.18,30.04106906671558,0.5141596706777389,0.6061623937378775,15.13
2945,0.34417966951696505,0.1545687112299512,0.04508352745988973,44.93,21.27157457426389,0.6807528198422581,0.23695711685504486,18.24,217.42209320895958,0.4334398933133294,0.569104537462597,14.83
3044,3.6504027743447605,0.5276536466264681,0.1173600791264757,46.95,26.29256273201702,0.5934753837888479,0.57119982448315,42.05,348.02783431544367,0.7350829730959375,0.08176352111841832,5.15
3149,23.798064831148825,0.4894633374623155,0.6772633136882356,35.81,1.975002226316235,0.1839955009324414,0.7716245505614346,24.13,267.34028139407076,0.1201193920157979,0.7925413393845003,16.38
3219,2.503556601442402,0.21392025960270564,0.17122501314791022,42.17,25.69102188450789,0.46826677272088935,0.7679611828684134,29.94,213.17575150685056,0.4114323696700367,0.3495688373476043,13.47
3445,0.0,0.0,0.051607111687387325,73.39,240.0,0.05641780941830877,0.15317867424510884,22.7,0.0,0.0,0.42993742177722194,1.37
3557,10.634573284787987,0.25290020523100326,0.182073558613832,59.73,233.3979507093409,0.43460120257643464,0.031947412489535004,21.36,346.2242505507428,0.5762730912594533,0.259743966492705,9.03
4226,195.00519964340236,0.08671723499179063,0.7974665716479602,31.62,15.657103144309817,0.6054628669357532,0.6000239192062351,25.82,144.38689310260054,0.3231361770670985,0.3082155808428042,15.55
4436,59.415189454112415,0.5387699879437725,0.8003767649387467,76.89,236.0221153336948,0.49952251555658705,0.16939383089969018,11.82,169.76998393961958,0.07023622290312946,0.8849252031759545,4.89
4522,27.176390891484846,0.5341440923252552,0.3988259632658262,44.8,277.6681897568174,0.2633048848125231,0.057229903913761634,18.06,9.563203146696846,0.5938570373238897,0.43415260611652084,17.84
4689,35.415277532680044,0.4350373396234183,0.38475964033487287,54.07,0.8410732444939174,0.13129592284116515,0.023456543758599204,25.22,221.8779547142318,0.5767118669734133,0.09392444887559533,8.6
4707,1.3026030981579761,0.098811567249664,0.04558044348162977,47.1,205.83225160134958,0.4470246157287558,0.43052418761284283,25.38,242.5849951764766,0.5074956221811563,0.13146693414048885,12.89
4808,10.558547066114652,0.4852551949242543,0.39745890809165546,57.71,44.03468957331275,0.22429491372594987,0.7360340131046225,12.43,206.92139351511491,0.5278178440245249,0.6085423713921622,10.41
4932,250.00834671761163,0.7177749033558071,0.15251410690113382,33.07,5.9347177441592045,0.2519080099418697,0.3871452828870799,28.38,219.33624845339799,0.3029530742846351,0.524527783604536,15.27
4975,24.949066628256215,0.4029062603778438,0.6793978420377965,37.1,190.35437798416874,0.5040231148248088,0.6830283723926958,35.62,159.0867961263804,0.45060104037868076,0.309126532486709,15.28
5062,246.0601019697197,0.5752066323564463,0.22261569595267353,47.38,232.0608350352217,0.21711540220900624,0.583532577202248,29.45,0.5479881229613436,0.06122975557845207,0.8428633340556454,13.53
5429,2.5484337953329197,0.0913490690472297,0.8874533057607387,46.07,336.3655342754524,0.26297930580304457,0.3352143569291826,21.88,66.14032683855271,0.10325557987713548,0.8095489242429986,9.23
5441,220.16757692547577,0.3096556359284762,0.595179549880019,34.17,84.30129373489686,0.16716501512638474,0.1404535832031713,22.29,347.01227914741713,0.49922367939287315,0.43657362552859036,15.09
5712,0.4714435543287146,0.07920888371131769,0.025331274773067906,67.58,222.81884375083428,0.4039606102416337,0.38621917960705743,11.69,72.0463692619672,0.8182625330887145,0.5349187353606022,7.48
